name,day,hour,bike_stands_mean,available_bikes_mean,available_bike_stands_mean
BLACKHALL PLACE,Wednesday,14,30.0,4.0,26.0
BLACKHALL PLACE,Wednesday,15,30.0,4.0,26.0
BLACKHALL PLACE,Wednesday,16,30.0,6.0,24.0
BLACKHALL PLACE,Wednesday,17,30.0,10.0,20.0
BLACKHALL PLACE,Wednesday,18,30.0,16.0,14.0
BLACKHALL PLACE,Wednesday,19,30.0,22.0,8.0
BLACKHALL PLACE,Wednesday,20,30.0,24.0,6.0
BLACKHALL PLACE,Wednesday,21,30.0,27.0,3.0
BLACKHALL PLACE,Wednesday,22,30.0,23.0,7.0
BLACKHALL PLACE,Wednesday,23,30.0,22.0,8.0
BLESSINGTON STREET,Friday,0,20.0,13.0,7.0
BLESSINGTON STREET,Friday,1,20.0,13.0,7.0
BLESSINGTON STREET,Friday,2,20.0,13.0,7.0
BLESSINGTON STREET,Friday,3,20.0,13.0,7.0
BLESSINGTON STREET,Friday,4,20.0,13.0,7.0
BLESSINGTON STREET,Friday,5,20.0,11.0,9.0
BLESSINGTON STREET,Friday,6,20.0,4.0,16.0
BLESSINGTON STREET,Friday,7,20.0,4.0,16.0
BLESSINGTON STREET,Friday,8,20.0,3.0,17.0
BLESSINGTON STREET,Friday,9,20.0,6.0,14.0
BLESSINGTON STREET,Friday,10,20.0,4.0,16.0
BLESSINGTON STREET,Friday,11,20.0,2.0,18.0
BLESSINGTON STREET,Friday,12,20.0,1.0,19.0
BLESSINGTON STREET,Friday,13,20.0,2.0,18.0
BLESSINGTON STREET,Friday,14,20.0,7.0,13.0
BLESSINGTON STREET,Friday,15,20.0,3.0,17.0
BLESSINGTON STREET,Friday,16,20.0,2.0,18.0
BLESSINGTON STREET,Friday,17,20.0,0.0,20.0
BLESSINGTON STREET,Friday,18,20.0,1.0,19.0
BLESSINGTON STREET,Friday,19,20.0,3.0,17.0
BLESSINGTON STREET,Friday,20,20.0,4.0,16.0
BLESSINGTON STREET,Friday,21,20.0,5.0,15.0
BLESSINGTON STREET,Friday,22,20.0,6.0,14.0
BLESSINGTON STREET,Friday,23,20.0,7.0,13.0
BLESSINGTON STREET,Monday,0,20.0,6.0,14.0
BLESSINGTON STREET,Monday,1,20.0,6.0,14.0
BLESSINGTON STREET,Monday,2,20.0,6.0,14.0
BLESSINGTON STREET,Monday,3,20.0,6.0,14.0
BLESSINGTON STREET,Monday,4,20.0,6.0,14.0
BLESSINGTON STREET,Monday,5,20.0,4.0,16.0
BLESSINGTON STREET,Monday,6,20.0,3.0,17.0
BLESSINGTON STREET,Monday,7,20.0,1.0,19.0
BLESSINGTON STREET,Monday,8,20.0,0.0,20.0
BLESSINGTON STREET,Monday,9,20.0,4.0,16.0
BLESSINGTON STREET,Monday,10,20.0,8.0,12.0
BLESSINGTON STREET,Monday,11,20.0,7.0,13.0
BLESSINGTON STREET,Monday,12,20.0,6.0,14.0
BLESSINGTON STREET,Monday,13,20.0,6.0,14.0
BLESSINGTON STREET,Monday,14,20.0,6.0,14.0
BLESSINGTON STREET,Monday,15,20.0,6.0,14.0
BLESSINGTON STREET,Monday,16,20.0,7.0,13.0
BLESSINGTON STREET,Monday,17,20.0,7.0,13.0
BLESSINGTON STREET,Monday,18,20.0,9.0,11.0
BLESSINGTON STREET,Monday,19,20.0,9.0,11.0
BLESSINGTON STREET,Monday,20,20.0,10.0,10.0
BLESSINGTON STREET,Monday,21,20.0,11.0,9.0
BLESSINGTON STREET,Monday,22,20.0,12.0,8.0
BLESSINGTON STREET,Monday,23,20.0,12.0,8.0
BLESSINGTON STREET,Saturday,0,20.0,7.0,13.0
BLESSINGTON STREET,Saturday,1,20.0,7.0,13.0
BLESSINGTON STREET,Saturday,2,20.0,7.0,13.0
BLESSINGTON STREET,Saturday,3,20.0,7.0,13.0
BLESSINGTON STREET,Saturday,4,20.0,7.0,13.0
BLESSINGTON STREET,Saturday,5,20.0,7.0,13.0
BLESSINGTON STREET,Saturday,6,20.0,6.0,14.0
BLESSINGTON STREET,Saturday,7,20.0,7.0,13.0
BLESSINGTON STREET,Saturday,8,20.0,3.0,17.0
BLESSINGTON STREET,Saturday,9,20.0,1.0,19.0
BLESSINGTON STREET,Saturday,10,20.0,0.0,20.0
BLESSINGTON STREET,Saturday,11,20.0,0.0,20.0
BLESSINGTON STREET,Saturday,12,20.0,3.0,17.0
BLESSINGTON STREET,Saturday,13,20.0,3.0,17.0
BLESSINGTON STREET,Saturday,14,20.0,2.0,18.0
BLESSINGTON STREET,Saturday,15,20.0,8.0,12.0
BLESSINGTON STREET,Saturday,16,20.0,9.0,11.0
BLESSINGTON STREET,Saturday,17,20.0,8.0,12.0
BLESSINGTON STREET,Saturday,18,20.0,8.0,12.0
BLESSINGTON STREET,Saturday,19,20.0,7.0,13.0
BLESSINGTON STREET,Saturday,20,20.0,7.0,13.0
BLESSINGTON STREET,Saturday,21,20.0,8.0,12.0
BLESSINGTON STREET,Saturday,22,20.0,8.0,12.0
BLESSINGTON STREET,Saturday,23,20.0,9.0,11.0
BLESSINGTON STREET,Sunday,0,20.0,10.0,10.0
BLESSINGTON STREET,Sunday,1,20.0,10.0,10.0
BLESSINGTON STREET,Sunday,2,20.0,10.0,10.0
BLESSINGTON STREET,Sunday,3,20.0,10.0,10.0
BLESSINGTON STREET,Sunday,4,20.0,10.0,10.0
BLESSINGTON STREET,Sunday,5,20.0,10.0,10.0
BLESSINGTON STREET,Sunday,6,20.0,9.0,11.0
BLESSINGTON STREET,Sunday,7,20.0,7.0,13.0
BLESSINGTON STREET,Sunday,8,20.0,4.0,16.0
BLESSINGTON STREET,Sunday,9,20.0,2.0,18.0
BLESSINGTON STREET,Sunday,10,20.0,0.0,20.0
BLESSINGTON STREET,Sunday,11,20.0,0.0,20.0
BLESSINGTON STREET,Sunday,12,20.0,5.0,15.0
BLESSINGTON STREET,Sunday,13,20.0,9.0,11.0
BLESSINGTON STREET,Sunday,14,20.0,8.0,12.0
BLESSINGTON STREET,Sunday,15,20.0,7.0,13.0
BLESSINGTON STREET,Sunday,16,20.0,5.0,15.0
BLESSINGTON STREET,Sunday,17,20.0,5.0,15.0
BLESSINGTON STREET,Sunday,18,20.0,2.0,18.0
BLESSINGTON STREET,Sunday,19,20.0,1.0,19.0
BLESSINGTON STREET,Sunday,20,20.0,1.0,19.0
BLESSINGTON STREET,Sunday,21,20.0,2.0,18.0
BLESSINGTON STREET,Sunday,22,20.0,6.0,14.0
BLESSINGTON STREET,Sunday,23,20.0,6.0,14.0
BLESSINGTON STREET,Thursday,0,20.0,20.0,0.0
BLESSINGTON STREET,Thursday,1,20.0,20.0,0.0
BLESSINGTON STREET,Thursday,2,20.0,20.0,0.0
BLESSINGTON STREET,Thursday,3,20.0,20.0,0.0
BLESSINGTON STREET,Thursday,4,20.0,18.0,2.0
BLESSINGTON STREET,Thursday,5,20.0,11.0,9.0
BLESSINGTON STREET,Thursday,6,20.0,3.0,17.0
BLESSINGTON STREET,Thursday,7,20.0,1.0,19.0
BLESSINGTON STREET,Thursday,8,20.0,0.0,20.0
BLESSINGTON STREET,Thursday,9,20.0,4.0,16.0
BLESSINGTON STREET,Thursday,10,20.0,4.0,16.0
BLESSINGTON STREET,Thursday,11,20.0,3.0,17.0
BLESSINGTON STREET,Thursday,12,20.0,2.0,18.0
BLESSINGTON STREET,Thursday,13,20.0,7.0,13.0
BLESSINGTON STREET,Thursday,14,20.0,10.0,10.0
BLESSINGTON STREET,Thursday,15,20.0,6.0,14.0
BLESSINGTON STREET,Thursday,16,20.0,6.0,14.0
BLESSINGTON STREET,Thursday,17,20.0,8.0,12.0
BLESSINGTON STREET,Thursday,18,20.0,9.0,11.0
BLESSINGTON STREET,Thursday,19,20.0,10.0,10.0
BLESSINGTON STREET,Thursday,20,20.0,12.0,8.0
BLESSINGTON STREET,Thursday,21,20.0,13.0,7.0
BLESSINGTON STREET,Thursday,22,20.0,14.0,6.0
BLESSINGTON STREET,Thursday,23,20.0,13.0,7.0
BLESSINGTON STREET,Tuesday,0,20.0,12.0,8.0
BLESSINGTON STREET,Tuesday,1,20.0,12.0,8.0
BLESSINGTON STREET,Tuesday,2,20.0,12.0,8.0
BLESSINGTON STREET,Tuesday,3,20.0,12.0,8.0
BLESSINGTON STREET,Tuesday,4,20.0,11.0,9.0
BLESSINGTON STREET,Tuesday,5,20.0,6.0,14.0
BLESSINGTON STREET,Tuesday,6,20.0,3.0,17.0
BLESSINGTON STREET,Tuesday,7,20.0,8.0,12.0
BLESSINGTON STREET,Tuesday,8,20.0,2.0,18.0
BLESSINGTON STREET,Tuesday,9,20.0,3.0,17.0
BLESSINGTON STREET,Tuesday,10,20.0,7.0,13.0
BLESSINGTON STREET,Tuesday,11,20.0,4.0,16.0
BLESSINGTON STREET,Tuesday,12,20.0,3.0,17.0
BLESSINGTON STREET,Tuesday,13,20.0,10.0,10.0
BLESSINGTON STREET,Tuesday,14,20.0,10.0,10.0
BLESSINGTON STREET,Tuesday,15,20.0,11.0,9.0
BLESSINGTON STREET,Tuesday,16,20.0,11.0,9.0
BLESSINGTON STREET,Tuesday,17,20.0,12.0,8.0
BLESSINGTON STREET,Tuesday,18,20.0,12.0,8.0
BLESSINGTON STREET,Tuesday,19,20.0,12.0,8.0
BLESSINGTON STREET,Tuesday,20,20.0,14.0,6.0
BLESSINGTON STREET,Tuesday,21,20.0,16.0,4.0
BLESSINGTON STREET,Tuesday,22,20.0,17.0,3.0
BLESSINGTON STREET,Tuesday,23,20.0,19.0,1.0
BLESSINGTON STREET,Wednesday,0,20.0,19.0,1.0
BLESSINGTON STREET,Wednesday,1,20.0,19.0,1.0
BLESSINGTON STREET,Wednesday,2,20.0,19.0,1.0
BLESSINGTON STREET,Wednesday,3,20.0,19.0,1.0
BLESSINGTON STREET,Wednesday,4,20.0,18.0,2.0
BLESSINGTON STREET,Wednesday,5,20.0,16.0,4.0
BLESSINGTON STREET,Wednesday,6,20.0,9.0,11.0
BLESSINGTON STREET,Wednesday,7,20.0,4.0,16.0
BLESSINGTON STREET,Wednesday,8,20.0,5.0,15.0
BLESSINGTON STREET,Wednesday,9,20.0,4.0,16.0
BLESSINGTON STREET,Wednesday,10,20.0,7.0,13.0
BLESSINGTON STREET,Wednesday,11,20.0,7.0,13.0
BLESSINGTON STREET,Wednesday,12,20.0,9.0,11.0
BLESSINGTON STREET,Wednesday,13,20.0,11.0,9.0
BLESSINGTON STREET,Wednesday,14,20.0,14.0,6.0
BLESSINGTON STREET,Wednesday,15,20.0,16.0,4.0
BLESSINGTON STREET,Wednesday,16,20.0,15.0,5.0
BLESSINGTON STREET,Wednesday,17,20.0,16.0,4.0
BLESSINGTON STREET,Wednesday,18,20.0,15.0,5.0
BLESSINGTON STREET,Wednesday,19,20.0,14.0,6.0
BLESSINGTON STREET,Wednesday,20,20.0,17.0,3.0
BLESSINGTON STREET,Wednesday,21,20.0,20.0,0.0
BLESSINGTON STREET,Wednesday,22,20.0,20.0,0.0
BLESSINGTON STREET,Wednesday,23,20.0,20.0,0.0
BOLTON STREET,Friday,0,20.0,6.0,14.0
BOLTON STREET,Friday,1,20.0,6.0,14.0
BOLTON STREET,Friday,2,20.0,6.0,14.0
BOLTON STREET,Friday,3,20.0,6.0,14.0
BOLTON STREET,Friday,4,20.0,4.0,16.0
BOLTON STREET,Friday,5,20.0,3.0,17.0
BOLTON STREET,Friday,6,20.0,4.0,16.0
BOLTON STREET,Friday,7,20.0,2.0,18.0
BOLTON STREET,Friday,8,20.0,1.0,19.0
BOLTON STREET,Friday,9,20.0,2.0,18.0
BOLTON STREET,Friday,10,20.0,2.0,18.0
BOLTON STREET,Friday,11,20.0,2.0,18.0
BOLTON STREET,Friday,12,20.0,3.0,17.0
BOLTON STREET,Friday,13,20.0,3.0,17.0
BOLTON STREET,Friday,14,20.0,3.0,17.0
BOLTON STREET,Friday,15,20.0,3.0,17.0
BOLTON STREET,Friday,16,20.0,4.0,16.0
BOLTON STREET,Friday,17,20.0,6.0,14.0
BOLTON STREET,Friday,18,20.0,6.0,14.0
BOLTON STREET,Friday,19,20.0,8.0,12.0
BOLTON STREET,Friday,20,20.0,8.0,12.0
BOLTON STREET,Friday,21,20.0,9.0,11.0
BOLTON STREET,Friday,22,20.0,8.0,12.0
BOLTON STREET,Friday,23,20.0,6.0,14.0
BOLTON STREET,Monday,0,20.0,4.0,16.0
BOLTON STREET,Monday,1,20.0,4.0,16.0
BOLTON STREET,Monday,2,20.0,4.0,16.0
BOLTON STREET,Monday,3,20.0,4.0,16.0
BOLTON STREET,Monday,4,20.0,4.0,16.0
BOLTON STREET,Monday,5,20.0,5.0,15.0
BOLTON STREET,Monday,6,20.0,3.0,17.0
BOLTON STREET,Monday,7,20.0,3.0,17.0
BOLTON STREET,Monday,8,20.0,2.0,18.0
BOLTON STREET,Monday,9,20.0,4.0,16.0
BOLTON STREET,Monday,10,20.0,6.0,14.0
BOLTON STREET,Monday,11,20.0,3.0,17.0
BOLTON STREET,Monday,12,20.0,2.0,18.0
BOLTON STREET,Monday,13,20.0,3.0,17.0
BOLTON STREET,Monday,14,20.0,2.0,18.0
BOLTON STREET,Monday,15,20.0,1.0,19.0
BOLTON STREET,Monday,16,20.0,2.0,18.0
BOLTON STREET,Monday,17,20.0,3.0,17.0
BOLTON STREET,Monday,18,20.0,3.0,17.0
BOLTON STREET,Monday,19,20.0,3.0,17.0
BOLTON STREET,Monday,20,20.0,3.0,17.0
BOLTON STREET,Monday,21,20.0,3.0,17.0
BOLTON STREET,Monday,22,20.0,3.0,17.0
BOLTON STREET,Monday,23,20.0,3.0,17.0
BOLTON STREET,Saturday,0,20.0,6.0,14.0
BOLTON STREET,Saturday,1,20.0,6.0,14.0
BOLTON STREET,Saturday,2,20.0,6.0,14.0
BOLTON STREET,Saturday,3,20.0,6.0,14.0
BOLTON STREET,Saturday,4,20.0,5.0,15.0
BOLTON STREET,Saturday,5,20.0,6.0,14.0
BOLTON STREET,Saturday,6,20.0,5.0,15.0
BOLTON STREET,Saturday,7,20.0,5.0,15.0
BOLTON STREET,Saturday,8,20.0,2.0,18.0
BOLTON STREET,Saturday,9,20.0,3.0,17.0
BOLTON STREET,Saturday,10,20.0,4.0,16.0
BOLTON STREET,Saturday,11,20.0,6.0,14.0
BOLTON STREET,Saturday,12,20.0,6.0,14.0
BOLTON STREET,Saturday,13,20.0,9.0,11.0
BOLTON STREET,Saturday,14,20.0,12.0,8.0
BOLTON STREET,Saturday,15,20.0,11.0,9.0
BOLTON STREET,Saturday,16,20.0,9.0,11.0
BOLTON STREET,Saturday,17,20.0,9.0,11.0
BOLTON STREET,Saturday,18,20.0,7.0,13.0
BOLTON STREET,Saturday,19,20.0,10.0,10.0
BOLTON STREET,Saturday,20,20.0,10.0,10.0
BOLTON STREET,Saturday,21,20.0,9.0,11.0
BOLTON STREET,Saturday,22,20.0,8.0,12.0
BOLTON STREET,Saturday,23,20.0,6.0,14.0
BOLTON STREET,Sunday,0,20.0,6.0,14.0
BOLTON STREET,Sunday,1,20.0,6.0,14.0
BOLTON STREET,Sunday,2,20.0,6.0,14.0
BOLTON STREET,Sunday,3,20.0,6.0,14.0
BOLTON STREET,Sunday,4,20.0,6.0,14.0
BOLTON STREET,Sunday,5,20.0,6.0,14.0
BOLTON STREET,Sunday,6,20.0,5.0,15.0
BOLTON STREET,Sunday,7,20.0,5.0,15.0
BOLTON STREET,Sunday,8,20.0,4.0,16.0
BOLTON STREET,Sunday,9,20.0,4.0,16.0
BOLTON STREET,Sunday,10,20.0,5.0,15.0
BOLTON STREET,Sunday,11,20.0,4.0,16.0
BOLTON STREET,Sunday,12,20.0,4.0,16.0
BOLTON STREET,Sunday,13,20.0,8.0,12.0
BOLTON STREET,Sunday,14,20.0,9.0,11.0
BOLTON STREET,Sunday,15,20.0,11.0,9.0
BOLTON STREET,Sunday,16,20.0,11.0,9.0
BOLTON STREET,Sunday,17,20.0,8.0,12.0
BOLTON STREET,Sunday,18,20.0,7.0,13.0
BOLTON STREET,Sunday,19,20.0,8.0,12.0
BOLTON STREET,Sunday,20,20.0,8.0,12.0
BOLTON STREET,Sunday,21,20.0,7.0,13.0
BOLTON STREET,Sunday,22,20.0,5.0,15.0
BOLTON STREET,Sunday,23,20.0,4.0,16.0
BOLTON STREET,Thursday,0,20.0,6.0,14.0
BOLTON STREET,Thursday,1,20.0,6.0,14.0
BOLTON STREET,Thursday,2,20.0,6.0,14.0
BOLTON STREET,Thursday,3,20.0,6.0,14.0
BOLTON STREET,Thursday,4,20.0,5.0,15.0
BOLTON STREET,Thursday,5,20.0,3.0,17.0
BOLTON STREET,Thursday,6,20.0,3.0,17.0
BOLTON STREET,Thursday,7,20.0,1.0,19.0
BOLTON STREET,Thursday,8,20.0,2.0,18.0
BOLTON STREET,Thursday,9,20.0,1.0,19.0
BOLTON STREET,Thursday,10,20.0,2.0,18.0
BOLTON STREET,Thursday,11,20.0,2.0,18.0
BOLTON STREET,Thursday,12,20.0,7.0,13.0
BOLTON STREET,Thursday,13,20.0,6.0,14.0
BOLTON STREET,Thursday,14,20.0,4.0,16.0
BOLTON STREET,Thursday,15,20.0,3.0,17.0
BOLTON STREET,Thursday,16,20.0,2.0,18.0
BOLTON STREET,Thursday,17,20.0,2.0,18.0
BOLTON STREET,Thursday,18,20.0,4.0,16.0
BOLTON STREET,Thursday,19,20.0,5.0,15.0
BOLTON STREET,Thursday,20,20.0,6.0,14.0
BOLTON STREET,Thursday,21,20.0,5.0,15.0
BOLTON STREET,Thursday,22,20.0,5.0,15.0
BOLTON STREET,Thursday,23,20.0,5.0,15.0
BOLTON STREET,Tuesday,0,20.0,3.0,17.0
BOLTON STREET,Tuesday,1,20.0,3.0,17.0
BOLTON STREET,Tuesday,2,20.0,3.0,17.0
BOLTON STREET,Tuesday,3,20.0,3.0,17.0
BOLTON STREET,Tuesday,4,20.0,1.0,19.0
BOLTON STREET,Tuesday,5,20.0,1.0,19.0
BOLTON STREET,Tuesday,6,20.0,2.0,18.0
BOLTON STREET,Tuesday,7,20.0,1.0,19.0
BOLTON STREET,Tuesday,8,20.0,1.0,19.0
BOLTON STREET,Tuesday,9,20.0,1.0,18.0
BOLTON STREET,Tuesday,10,20.0,3.0,16.0
BOLTON STREET,Tuesday,11,20.0,3.0,16.0
BOLTON STREET,Tuesday,12,20.0,2.0,17.0
BOLTON STREET,Tuesday,13,20.0,3.0,17.0
BOLTON STREET,Tuesday,14,20.0,1.0,19.0
BOLTON STREET,Tuesday,15,20.0,1.0,19.0
BOLTON STREET,Tuesday,16,20.0,1.0,19.0
BOLTON STREET,Tuesday,17,20.0,4.0,16.0
BOLTON STREET,Tuesday,18,20.0,4.0,16.0
BOLTON STREET,Tuesday,19,20.0,6.0,14.0
BOLTON STREET,Tuesday,20,20.0,7.0,13.0
BOLTON STREET,Tuesday,21,20.0,8.0,12.0
BOLTON STREET,Tuesday,22,20.0,7.0,13.0
BOLTON STREET,Tuesday,23,20.0,7.0,13.0
BOLTON STREET,Wednesday,0,20.0,6.0,14.0
BOLTON STREET,Wednesday,1,20.0,6.0,14.0
BOLTON STREET,Wednesday,2,20.0,6.0,14.0
BOLTON STREET,Wednesday,3,20.0,6.0,14.0
BOLTON STREET,Wednesday,4,20.0,5.0,15.0
BOLTON STREET,Wednesday,5,20.0,5.0,15.0
BOLTON STREET,Wednesday,6,20.0,4.0,16.0
BOLTON STREET,Wednesday,7,20.0,4.0,16.0
BOLTON STREET,Wednesday,8,20.0,3.0,17.0
BOLTON STREET,Wednesday,9,20.0,3.0,17.0
BOLTON STREET,Wednesday,10,20.0,4.0,16.0
BOLTON STREET,Wednesday,11,20.0,3.0,17.0
BOLTON STREET,Wednesday,12,20.0,5.0,15.0
BOLTON STREET,Wednesday,13,20.0,7.0,13.0
BOLTON STREET,Wednesday,14,20.0,1.0,19.0
BOLTON STREET,Wednesday,15,20.0,1.0,19.0
BOLTON STREET,Wednesday,16,20.0,2.0,18.0
BOLTON STREET,Wednesday,17,20.0,3.0,17.0
BOLTON STREET,Wednesday,18,20.0,2.0,18.0
BOLTON STREET,Wednesday,19,20.0,3.0,17.0
BOLTON STREET,Wednesday,20,20.0,2.0,18.0
BOLTON STREET,Wednesday,21,20.0,2.0,18.0
BOLTON STREET,Wednesday,22,20.0,4.0,16.0
BOLTON STREET,Wednesday,23,20.0,6.0,14.0
BROOKFIELD ROAD,Friday,0,30.0,28.0,2.0
BROOKFIELD ROAD,Friday,1,30.0,28.0,2.0
BROOKFIELD ROAD,Friday,2,30.0,28.0,2.0
BROOKFIELD ROAD,Friday,3,30.0,28.0,2.0
BROOKFIELD ROAD,Friday,4,30.0,28.0,2.0
BROOKFIELD ROAD,Friday,5,30.0,28.0,2.0
BROOKFIELD ROAD,Friday,6,30.0,23.0,7.0
BROOKFIELD ROAD,Friday,7,30.0,15.0,15.0
BROOKFIELD ROAD,Friday,8,30.0,6.0,24.0
BROOKFIELD ROAD,Friday,9,30.0,5.0,25.0
BROOKFIELD ROAD,Friday,10,30.0,5.0,25.0
BROOKFIELD ROAD,Friday,11,30.0,3.0,27.0
BROOKFIELD ROAD,Friday,12,30.0,3.0,27.0
BROOKFIELD ROAD,Friday,13,30.0,2.0,28.0
BROOKFIELD ROAD,Friday,14,30.0,4.0,26.0
BROOKFIELD ROAD,Friday,15,30.0,5.0,25.0
BROOKFIELD ROAD,Friday,16,30.0,9.0,21.0
BROOKFIELD ROAD,Friday,17,30.0,13.0,17.0
BROOKFIELD ROAD,Friday,18,30.0,15.0,15.0
BROOKFIELD ROAD,Friday,19,30.0,14.0,16.0
BROOKFIELD ROAD,Friday,20,30.0,14.0,16.0
BROOKFIELD ROAD,Friday,21,30.0,15.0,15.0
BROOKFIELD ROAD,Friday,22,30.0,15.0,15.0
BROOKFIELD ROAD,Friday,23,30.0,17.0,13.0
BROOKFIELD ROAD,Monday,0,30.0,10.0,20.0
BROOKFIELD ROAD,Monday,1,30.0,10.0,20.0
BROOKFIELD ROAD,Monday,2,30.0,10.0,20.0
BROOKFIELD ROAD,Monday,3,30.0,14.0,16.0
BROOKFIELD ROAD,Monday,4,30.0,15.0,15.0
BROOKFIELD ROAD,Monday,5,30.0,13.0,17.0
BROOKFIELD ROAD,Monday,6,30.0,10.0,20.0
BROOKFIELD ROAD,Monday,7,30.0,3.0,27.0
BROOKFIELD ROAD,Monday,8,30.0,1.0,29.0
BROOKFIELD ROAD,Monday,9,30.0,0.0,30.0
BROOKFIELD ROAD,Monday,10,30.0,0.0,30.0
BROOKFIELD ROAD,Monday,11,30.0,1.0,29.0
BROOKFIELD ROAD,Monday,12,30.0,3.0,27.0
BROOKFIELD ROAD,Monday,13,30.0,3.0,27.0
BROOKFIELD ROAD,Monday,14,30.0,1.0,29.0
BROOKFIELD ROAD,Monday,15,30.0,1.0,29.0
BROOKFIELD ROAD,Monday,16,30.0,3.0,27.0
BROOKFIELD ROAD,Monday,17,30.0,11.0,19.0
BROOKFIELD ROAD,Monday,18,30.0,13.0,17.0
BROOKFIELD ROAD,Monday,19,30.0,14.0,16.0
BROOKFIELD ROAD,Monday,20,30.0,19.0,11.0
BROOKFIELD ROAD,Monday,21,30.0,19.0,11.0
BROOKFIELD ROAD,Monday,22,30.0,20.0,10.0
BROOKFIELD ROAD,Monday,23,30.0,19.0,11.0
BROOKFIELD ROAD,Saturday,0,30.0,18.0,12.0
BROOKFIELD ROAD,Saturday,1,30.0,17.0,13.0
BROOKFIELD ROAD,Saturday,2,30.0,18.0,12.0
BROOKFIELD ROAD,Saturday,3,30.0,18.0,12.0
BROOKFIELD ROAD,Saturday,4,30.0,18.0,12.0
BROOKFIELD ROAD,Saturday,5,30.0,18.0,12.0
BROOKFIELD ROAD,Saturday,6,30.0,17.0,13.0
BROOKFIELD ROAD,Saturday,7,30.0,14.0,16.0
BROOKFIELD ROAD,Saturday,8,30.0,14.0,16.0
BROOKFIELD ROAD,Saturday,9,30.0,8.0,22.0
BROOKFIELD ROAD,Saturday,10,30.0,3.0,27.0
BROOKFIELD ROAD,Saturday,11,30.0,9.0,21.0
BROOKFIELD ROAD,Saturday,12,30.0,8.0,22.0
BROOKFIELD ROAD,Saturday,13,30.0,7.0,23.0
BROOKFIELD ROAD,Saturday,14,30.0,6.0,24.0
BROOKFIELD ROAD,Saturday,15,30.0,6.0,24.0
BROOKFIELD ROAD,Saturday,16,30.0,7.0,23.0
BROOKFIELD ROAD,Saturday,17,30.0,10.0,20.0
BROOKFIELD ROAD,Saturday,18,30.0,10.0,20.0
BROOKFIELD ROAD,Saturday,19,30.0,8.0,22.0
BROOKFIELD ROAD,Saturday,20,30.0,8.0,22.0
BROOKFIELD ROAD,Saturday,21,30.0,9.0,21.0
BROOKFIELD ROAD,Saturday,22,30.0,9.0,21.0
BROOKFIELD ROAD,Saturday,23,30.0,11.0,19.0
BROOKFIELD ROAD,Sunday,0,30.0,11.0,19.0
BROOKFIELD ROAD,Sunday,1,30.0,11.0,19.0
BROOKFIELD ROAD,Sunday,2,30.0,11.0,19.0
BROOKFIELD ROAD,Sunday,3,30.0,11.0,19.0
BROOKFIELD ROAD,Sunday,4,30.0,10.0,20.0
BROOKFIELD ROAD,Sunday,5,30.0,12.0,18.0
BROOKFIELD ROAD,Sunday,6,30.0,10.0,20.0
BROOKFIELD ROAD,Sunday,7,30.0,10.0,20.0
BROOKFIELD ROAD,Sunday,8,30.0,8.0,22.0
BROOKFIELD ROAD,Sunday,9,30.0,8.0,22.0
BROOKFIELD ROAD,Sunday,10,30.0,7.0,23.0
BROOKFIELD ROAD,Sunday,11,30.0,5.0,25.0
BROOKFIELD ROAD,Sunday,12,30.0,2.0,28.0
BROOKFIELD ROAD,Sunday,13,30.0,1.0,29.0
BROOKFIELD ROAD,Sunday,14,30.0,1.0,29.0
BROOKFIELD ROAD,Sunday,15,30.0,0.0,30.0
BROOKFIELD ROAD,Sunday,16,30.0,1.0,29.0
BROOKFIELD ROAD,Sunday,17,30.0,0.0,30.0
BROOKFIELD ROAD,Sunday,18,30.0,1.0,29.0
BROOKFIELD ROAD,Sunday,19,30.0,0.0,30.0
BROOKFIELD ROAD,Sunday,20,30.0,1.0,29.0
BROOKFIELD ROAD,Sunday,21,30.0,4.0,26.0
BROOKFIELD ROAD,Sunday,22,30.0,6.0,24.0
BROOKFIELD ROAD,Sunday,23,30.0,10.0,20.0
BROOKFIELD ROAD,Thursday,0,30.0,26.0,4.0
BROOKFIELD ROAD,Thursday,1,30.0,26.0,4.0
BROOKFIELD ROAD,Thursday,2,30.0,26.0,4.0
BROOKFIELD ROAD,Thursday,3,30.0,26.0,4.0
BROOKFIELD ROAD,Thursday,4,30.0,26.0,4.0
BROOKFIELD ROAD,Thursday,5,30.0,25.0,5.0
BROOKFIELD ROAD,Thursday,6,30.0,19.0,11.0
BROOKFIELD ROAD,Thursday,7,30.0,5.0,25.0
BROOKFIELD ROAD,Thursday,8,30.0,0.0,30.0
BROOKFIELD ROAD,Thursday,9,30.0,0.0,30.0
BROOKFIELD ROAD,Thursday,10,30.0,0.0,30.0
BROOKFIELD ROAD,Thursday,11,30.0,0.0,30.0
BROOKFIELD ROAD,Thursday,12,30.0,0.0,30.0
BROOKFIELD ROAD,Thursday,13,30.0,1.0,29.0
BROOKFIELD ROAD,Thursday,14,30.0,2.0,28.0
BROOKFIELD ROAD,Thursday,15,30.0,3.0,27.0
BROOKFIELD ROAD,Thursday,16,30.0,8.0,22.0
BROOKFIELD ROAD,Thursday,17,30.0,18.0,12.0
BROOKFIELD ROAD,Thursday,18,30.0,21.0,9.0
BROOKFIELD ROAD,Thursday,19,30.0,23.0,7.0
BROOKFIELD ROAD,Thursday,20,30.0,25.0,5.0
BROOKFIELD ROAD,Thursday,21,30.0,26.0,4.0
