name,date,hour,bike_stands_mean,available_bikes_mean,available_bike_stands_mean
BENSON STREET,04/04/2018,10,40.0,0.0,0.0
BENSON STREET,04/04/2018,11,40.0,0.0,0.0
BENSON STREET,04/04/2018,12,40.0,0.0,0.0
BENSON STREET,04/04/2018,13,40.0,0.0,0.0
BENSON STREET,04/04/2018,14,40.0,0.0,0.0
BENSON STREET,04/04/2018,15,40.0,0.0,0.0
BENSON STREET,04/04/2018,16,40.0,0.0,0.0
BENSON STREET,04/04/2018,17,40.0,0.0,0.0
BENSON STREET,04/04/2018,18,40.0,0.0,0.0
BENSON STREET,04/04/2018,19,40.0,0.0,0.0
BENSON STREET,04/04/2018,20,40.0,0.0,0.0
BENSON STREET,04/04/2018,21,40.0,0.0,0.0
BENSON STREET,04/04/2018,22,40.0,0.0,0.0
BENSON STREET,04/04/2018,23,40.0,0.0,0.0
BENSON STREET,05/04/2018,0,40.0,0.0,0.0
BENSON STREET,05/04/2018,1,40.0,0.0,0.0
BENSON STREET,05/04/2018,2,40.0,0.0,0.0
BENSON STREET,05/04/2018,3,40.0,0.0,0.0
BENSON STREET,05/04/2018,4,40.0,0.0,0.0
BENSON STREET,05/04/2018,5,40.0,0.0,0.0
BENSON STREET,05/04/2018,6,40.0,0.0,0.0
BENSON STREET,05/04/2018,7,40.0,0.0,0.0
BENSON STREET,05/04/2018,8,40.0,0.0,0.0
BENSON STREET,05/04/2018,9,40.0,0.0,0.0
BENSON STREET,05/04/2018,10,40.0,0.0,0.0
BENSON STREET,05/04/2018,11,40.0,0.0,0.0
BENSON STREET,05/04/2018,12,40.0,0.0,0.0
BENSON STREET,05/04/2018,13,40.0,0.0,0.0
BENSON STREET,05/04/2018,14,40.0,0.0,0.0
BENSON STREET,05/04/2018,15,40.0,0.0,0.0
BENSON STREET,05/04/2018,16,40.0,0.0,0.0
BENSON STREET,05/04/2018,17,40.0,0.0,0.0
BENSON STREET,05/04/2018,18,40.0,0.0,0.0
BENSON STREET,05/04/2018,19,40.0,0.0,0.0
BENSON STREET,05/04/2018,20,40.0,0.0,0.0
BENSON STREET,05/04/2018,21,40.0,0.0,0.0
BENSON STREET,05/04/2018,22,40.0,0.0,0.0
BENSON STREET,05/04/2018,23,40.0,0.0,0.0
BENSON STREET,06/04/2018,0,40.0,0.0,0.0
BENSON STREET,06/04/2018,1,40.0,0.0,0.0
BENSON STREET,06/04/2018,2,40.0,0.0,0.0
BENSON STREET,06/04/2018,3,40.0,0.0,0.0
BENSON STREET,06/04/2018,4,40.0,0.0,0.0
BENSON STREET,06/04/2018,5,40.0,0.0,0.0
BENSON STREET,06/04/2018,6,40.0,0.0,0.0
BENSON STREET,06/04/2018,7,40.0,0.0,0.0
BENSON STREET,06/04/2018,8,40.0,0.0,0.0
BENSON STREET,06/04/2018,9,40.0,0.0,0.0
BENSON STREET,06/04/2018,10,40.0,0.0,0.0
BENSON STREET,06/04/2018,11,40.0,0.0,0.0
BENSON STREET,06/04/2018,12,40.0,0.0,0.0
BENSON STREET,06/04/2018,13,40.0,0.0,0.0
BENSON STREET,06/04/2018,14,40.0,0.0,0.0
BENSON STREET,06/04/2018,15,40.0,0.0,0.0
BENSON STREET,06/04/2018,16,40.0,0.0,0.0
BENSON STREET,06/04/2018,17,40.0,0.0,0.0
BENSON STREET,06/04/2018,18,40.0,0.0,0.0
BENSON STREET,06/04/2018,19,40.0,0.0,0.0
BENSON STREET,06/04/2018,20,40.0,0.0,0.0
BENSON STREET,06/04/2018,21,40.0,0.0,0.0
BENSON STREET,06/04/2018,22,40.0,0.0,0.0
BENSON STREET,06/04/2018,23,40.0,0.0,0.0
BENSON STREET,07/04/2018,0,40.0,0.0,0.0
BENSON STREET,07/04/2018,1,40.0,0.0,0.0
BENSON STREET,07/04/2018,2,40.0,0.0,0.0
BENSON STREET,07/04/2018,3,40.0,0.0,0.0
BENSON STREET,07/04/2018,4,40.0,0.0,0.0
BENSON STREET,07/04/2018,5,40.0,0.0,0.0
BENSON STREET,07/04/2018,6,40.0,0.0,0.0
BENSON STREET,07/04/2018,7,40.0,0.0,0.0
BENSON STREET,07/04/2018,8,40.0,0.0,0.0
BENSON STREET,07/04/2018,9,40.0,0.0,0.0
BENSON STREET,07/04/2018,10,40.0,0.0,0.0
BENSON STREET,07/04/2018,11,40.0,0.0,0.0
BENSON STREET,07/04/2018,12,40.0,0.0,0.0
BENSON STREET,07/04/2018,13,40.0,0.0,0.0
BENSON STREET,07/04/2018,14,40.0,0.0,0.0
BENSON STREET,07/04/2018,15,40.0,0.0,0.0
BENSON STREET,07/04/2018,16,40.0,0.0,0.0
BENSON STREET,07/04/2018,17,40.0,0.0,0.0
BENSON STREET,07/04/2018,18,40.0,0.0,0.0
BENSON STREET,07/04/2018,19,40.0,0.0,0.0
BENSON STREET,07/04/2018,20,40.0,0.0,0.0
BENSON STREET,07/04/2018,21,40.0,0.0,0.0
BENSON STREET,07/04/2018,22,40.0,0.0,0.0
BENSON STREET,07/04/2018,23,40.0,0.0,0.0
BENSON STREET,08/04/2018,0,40.0,0.0,0.0
BENSON STREET,08/04/2018,1,40.0,0.0,0.0
BENSON STREET,08/04/2018,2,40.0,0.0,0.0
BENSON STREET,08/04/2018,3,40.0,0.0,0.0
BENSON STREET,08/04/2018,4,40.0,0.0,0.0
BENSON STREET,08/04/2018,5,40.0,0.0,0.0
BENSON STREET,08/04/2018,6,40.0,0.0,0.0
BENSON STREET,08/04/2018,7,40.0,0.0,0.0
BENSON STREET,08/04/2018,8,40.0,0.0,0.0
BENSON STREET,08/04/2018,9,40.0,0.0,0.0
BENSON STREET,08/04/2018,10,40.0,0.0,0.0
BENSON STREET,08/04/2018,11,40.0,0.0,0.0
BENSON STREET,08/04/2018,12,40.0,0.0,0.0
BENSON STREET,08/04/2018,13,40.0,0.0,0.0
BENSON STREET,08/04/2018,14,40.0,0.0,0.0
BENSON STREET,08/04/2018,15,40.0,0.0,0.0
BENSON STREET,08/04/2018,16,40.0,0.0,0.0
BENSON STREET,08/04/2018,17,40.0,0.0,0.0
BENSON STREET,08/04/2018,18,40.0,0.0,0.0
BENSON STREET,08/04/2018,19,40.0,0.0,0.0
BENSON STREET,08/04/2018,20,40.0,0.0,0.0
BENSON STREET,08/04/2018,21,40.0,0.0,0.0
BENSON STREET,08/04/2018,22,40.0,0.0,0.0
BENSON STREET,08/04/2018,23,40.0,0.0,0.0
BENSON STREET,09/04/2018,0,40.0,0.0,0.0
BENSON STREET,09/04/2018,1,40.0,0.0,0.0
BENSON STREET,09/04/2018,2,40.0,0.0,0.0
BENSON STREET,09/04/2018,3,40.0,0.0,0.0
BENSON STREET,09/04/2018,4,40.0,0.0,0.0
BENSON STREET,09/04/2018,5,40.0,0.0,0.0
BENSON STREET,09/04/2018,6,40.0,0.0,0.0
BENSON STREET,09/04/2018,7,40.0,0.0,0.0
BENSON STREET,09/04/2018,8,40.0,0.0,0.0
BENSON STREET,09/04/2018,9,40.0,0.0,0.0
BENSON STREET,09/04/2018,10,40.0,0.0,0.0
BENSON STREET,09/04/2018,11,40.0,0.0,0.0
BENSON STREET,09/04/2018,12,40.0,0.0,0.0
BENSON STREET,09/04/2018,13,40.0,0.0,0.0
BENSON STREET,09/04/2018,14,40.0,0.0,0.0
BENSON STREET,09/04/2018,15,40.0,0.0,0.0
BENSON STREET,09/04/2018,16,40.0,0.0,0.0
BENSON STREET,09/04/2018,17,40.0,0.0,0.0
BENSON STREET,09/04/2018,18,40.0,0.0,0.0
BENSON STREET,09/04/2018,19,40.0,0.0,0.0
BENSON STREET,09/04/2018,20,40.0,0.0,0.0
BENSON STREET,09/04/2018,21,40.0,0.0,0.0
BENSON STREET,09/04/2018,22,40.0,0.0,0.0
BENSON STREET,09/04/2018,23,40.0,0.0,0.0
BENSON STREET,10/04/2018,0,40.0,0.0,0.0
BENSON STREET,10/04/2018,1,40.0,0.0,0.0
BENSON STREET,10/04/2018,2,40.0,0.0,0.0
BENSON STREET,10/04/2018,3,40.0,0.0,0.0
BENSON STREET,10/04/2018,4,40.0,0.0,0.0
BENSON STREET,10/04/2018,5,40.0,0.0,0.0
BENSON STREET,10/04/2018,6,40.0,0.0,0.0
BENSON STREET,10/04/2018,7,40.0,0.0,0.0
BENSON STREET,10/04/2018,8,40.0,0.0,0.0
BENSON STREET,10/04/2018,9,40.0,0.0,0.0
BENSON STREET,10/04/2018,10,40.0,0.0,0.0
BENSON STREET,10/04/2018,11,40.0,0.0,0.0
BENSON STREET,10/04/2018,12,40.0,0.0,0.0
BENSON STREET,10/04/2018,13,40.0,0.0,0.0
BENSON STREET,10/04/2018,14,40.0,0.0,0.0
BENSON STREET,10/04/2018,15,40.0,0.0,0.0
BENSON STREET,10/04/2018,16,40.0,0.0,0.0
BENSON STREET,10/04/2018,17,40.0,0.0,0.0
BENSON STREET,10/04/2018,18,40.0,0.0,0.0
BENSON STREET,10/04/2018,19,40.0,0.0,0.0
BENSON STREET,10/04/2018,20,40.0,0.0,0.0
BENSON STREET,10/04/2018,21,40.0,0.0,0.0
BENSON STREET,10/04/2018,22,40.0,0.0,0.0
BENSON STREET,10/04/2018,23,40.0,0.0,0.0
BENSON STREET,11/04/2018,0,40.0,0.0,0.0
BENSON STREET,11/04/2018,1,40.0,0.0,0.0
BENSON STREET,11/04/2018,2,40.0,0.0,0.0
BENSON STREET,11/04/2018,3,40.0,0.0,0.0
BENSON STREET,11/04/2018,4,40.0,0.0,0.0
BENSON STREET,11/04/2018,5,40.0,0.0,0.0
BENSON STREET,11/04/2018,6,40.0,0.0,0.0
BENSON STREET,11/04/2018,7,40.0,0.0,0.0
BENSON STREET,11/04/2018,8,40.0,0.0,0.0
BENSON STREET,11/04/2018,9,40.0,0.0,0.0
BENSON STREET,11/04/2018,10,40.0,0.0,0.0
BENSON STREET,11/04/2018,11,40.0,0.0,0.0
BENSON STREET,12/04/2018,3,40.0,0.0,0.0
BENSON STREET,12/04/2018,4,40.0,0.0,0.0
BENSON STREET,12/04/2018,5,40.0,0.0,0.0
BENSON STREET,12/04/2018,6,40.0,0.0,0.0
BENSON STREET,12/04/2018,7,40.0,0.0,0.0
BENSON STREET,12/04/2018,8,40.0,0.0,0.0
BENSON STREET,12/04/2018,9,40.0,0.0,0.0
BENSON STREET,12/04/2018,10,40.0,0.0,0.0
BENSON STREET,12/04/2018,11,40.0,0.0,0.0
BENSON STREET,12/04/2018,12,40.0,0.0,0.0
BENSON STREET,12/04/2018,13,40.0,0.0,0.0
BENSON STREET,12/04/2018,14,40.0,0.0,0.0
BENSON STREET,12/04/2018,15,40.0,0.0,0.0
BENSON STREET,29/03/2018,10,40.0,0.0,0.0
BENSON STREET,29/03/2018,11,40.0,0.0,0.0
BENSON STREET,29/03/2018,12,40.0,0.0,0.0
BENSON STREET,29/03/2018,13,40.0,0.0,0.0
BENSON STREET,29/03/2018,14,40.0,0.0,0.0
BENSON STREET,29/03/2018,15,40.0,0.0,0.0
BENSON STREET,29/03/2018,16,40.0,0.0,0.0
BENSON STREET,29/03/2018,17,40.0,0.0,0.0
BENSON STREET,29/03/2018,18,40.0,0.0,0.0
BENSON STREET,29/03/2018,19,40.0,0.0,0.0
BENSON STREET,29/03/2018,20,40.0,0.0,0.0
BENSON STREET,29/03/2018,21,40.0,0.0,0.0
BENSON STREET,29/03/2018,22,40.0,0.0,0.0
BENSON STREET,29/03/2018,23,40.0,0.0,0.0
BENSON STREET,30/03/2018,0,40.0,0.0,0.0
BENSON STREET,30/03/2018,1,40.0,0.0,0.0
BENSON STREET,30/03/2018,2,40.0,0.0,0.0
BENSON STREET,30/03/2018,3,40.0,0.0,0.0
BENSON STREET,30/03/2018,4,40.0,0.0,0.0
BENSON STREET,30/03/2018,5,40.0,0.0,0.0
BENSON STREET,30/03/2018,6,40.0,0.0,0.0
BENSON STREET,30/03/2018,7,40.0,0.0,0.0
BENSON STREET,30/03/2018,8,40.0,0.0,0.0
BENSON STREET,30/03/2018,9,40.0,0.0,0.0
BENSON STREET,30/03/2018,10,40.0,0.0,0.0
BENSON STREET,30/03/2018,11,40.0,0.0,0.0
BENSON STREET,30/03/2018,12,40.0,0.0,0.0
BENSON STREET,30/03/2018,13,40.0,0.0,0.0
BENSON STREET,30/03/2018,14,40.0,0.0,0.0
BENSON STREET,30/03/2018,15,40.0,0.0,0.0
BENSON STREET,30/03/2018,16,40.0,0.0,0.0
BENSON STREET,30/03/2018,17,40.0,0.0,0.0
BENSON STREET,30/03/2018,18,40.0,0.0,0.0
BENSON STREET,30/03/2018,19,40.0,0.0,0.0
BENSON STREET,30/03/2018,20,40.0,0.0,0.0
BENSON STREET,30/03/2018,21,40.0,0.0,0.0
BENSON STREET,30/03/2018,22,40.0,0.0,0.0
BENSON STREET,30/03/2018,23,40.0,0.0,0.0
BENSON STREET,31/03/2018,0,40.0,0.0,0.0
BENSON STREET,31/03/2018,1,40.0,0.0,0.0
BENSON STREET,31/03/2018,2,40.0,0.0,0.0
BENSON STREET,31/03/2018,3,40.0,0.0,0.0
BENSON STREET,31/03/2018,4,40.0,0.0,0.0
BENSON STREET,31/03/2018,5,40.0,0.0,0.0
BENSON STREET,31/03/2018,6,40.0,0.0,0.0
BENSON STREET,31/03/2018,7,40.0,0.0,0.0
BENSON STREET,31/03/2018,8,40.0,0.0,0.0
BENSON STREET,31/03/2018,9,40.0,0.0,0.0
BENSON STREET,31/03/2018,10,40.0,0.0,0.0
BENSON STREET,31/03/2018,11,40.0,0.0,0.0
BENSON STREET,31/03/2018,12,40.0,0.0,0.0
BENSON STREET,31/03/2018,13,40.0,0.0,0.0
BENSON STREET,31/03/2018,14,40.0,0.0,0.0
BENSON STREET,31/03/2018,15,40.0,0.0,0.0
BENSON STREET,31/03/2018,16,40.0,0.0,0.0
BENSON STREET,31/03/2018,17,40.0,0.0,0.0
BENSON STREET,31/03/2018,18,40.0,0.0,0.0
BENSON STREET,31/03/2018,19,40.0,0.0,0.0
BENSON STREET,31/03/2018,20,40.0,0.0,0.0
BENSON STREET,31/03/2018,21,40.0,0.0,0.0
BENSON STREET,31/03/2018,22,40.0,0.0,0.0
BENSON STREET,31/03/2018,23,40.0,0.0,0.0
BLACKHALL PLACE,01/04/2018,0,30.0,5.0,25.0
BLACKHALL PLACE,01/04/2018,1,30.0,5.0,25.0
BLACKHALL PLACE,01/04/2018,2,30.0,5.0,25.0
BLACKHALL PLACE,01/04/2018,3,30.0,5.0,25.0
BLACKHALL PLACE,01/04/2018,4,30.0,5.0,25.0
BLACKHALL PLACE,01/04/2018,5,30.0,3.8333333333333335,26.166666666666668
BLACKHALL PLACE,01/04/2018,6,30.0,3.0,27.0
BLACKHALL PLACE,01/04/2018,7,30.0,3.0,27.0
BLACKHALL PLACE,01/04/2018,8,30.0,2.909090909090909,27.09090909090909
BLACKHALL PLACE,01/04/2018,9,30.0,1.5384615384615385,28.46153846153846
BLACKHALL PLACE,01/04/2018,10,30.0,0.5,29.5
BLACKHALL PLACE,01/04/2018,11,30.0,0.09090909090909091,29.90909090909091
BLACKHALL PLACE,01/04/2018,12,30.0,2.25,27.75
BLACKHALL PLACE,01/04/2018,13,30.0,4.583333333333333,25.416666666666668
BLACKHALL PLACE,01/04/2018,14,30.0,2.230769230769231,27.76923076923077
BLACKHALL PLACE,01/04/2018,15,30.0,0.0,30.0
BLACKHALL PLACE,01/04/2018,16,30.0,1.0,29.0
BLACKHALL PLACE,01/04/2018,17,30.0,3.0,27.0
BLACKHALL PLACE,01/04/2018,18,30.0,3.0,27.0
BLACKHALL PLACE,01/04/2018,19,30.0,5.0,25.0
BLACKHALL PLACE,01/04/2018,20,30.0,8.461538461538462,21.53846153846154
BLACKHALL PLACE,01/04/2018,21,30.0,7.083333333333333,22.916666666666668
BLACKHALL PLACE,01/04/2018,22,30.0,6.0,24.0
BLACKHALL PLACE,01/04/2018,23,30.0,5.583333333333333,24.416666666666668
BLACKHALL PLACE,02/04/2018,0,30.0,6.0,24.0
BLACKHALL PLACE,02/04/2018,1,30.0,6.0,24.0
BLACKHALL PLACE,02/04/2018,2,30.0,6.0,24.0
BLACKHALL PLACE,02/04/2018,3,30.0,6.0,24.0
BLACKHALL PLACE,02/04/2018,4,30.0,6.0,24.0
BLACKHALL PLACE,02/04/2018,5,30.0,4.818181818181818,25.181818181818183
BLACKHALL PLACE,02/04/2018,6,30.0,3.230769230769231,26.76923076923077
BLACKHALL PLACE,02/04/2018,7,30.0,1.0909090909090908,28.90909090909091
BLACKHALL PLACE,02/04/2018,8,30.0,0.07692307692307693,29.923076923076923
BLACKHALL PLACE,02/04/2018,9,30.0,0.18181818181818182,29.818181818181817
BLACKHALL PLACE,02/04/2018,10,30.0,1.8461538461538463,28.153846153846153
BLACKHALL PLACE,02/04/2018,11,30.0,2.1818181818181817,27.818181818181817
BLACKHALL PLACE,02/04/2018,12,30.0,3.076923076923077,26.923076923076923
BLACKHALL PLACE,02/04/2018,13,30.0,4.0,26.0
BLACKHALL PLACE,02/04/2018,14,30.0,3.4545454545454546,26.545454545454547
BLACKHALL PLACE,02/04/2018,15,30.0,0.0,30.0
BLACKHALL PLACE,02/04/2018,16,30.0,0.3076923076923077,29.692307692307693
BLACKHALL PLACE,02/04/2018,17,30.0,1.6666666666666667,28.333333333333332
BLACKHALL PLACE,02/04/2018,18,30.0,2.5454545454545454,27.454545454545453
BLACKHALL PLACE,02/04/2018,19,30.0,2.5833333333333335,27.416666666666668
BLACKHALL PLACE,02/04/2018,20,30.0,3.923076923076923,26.076923076923077
BLACKHALL PLACE,02/04/2018,21,30.0,4.0,26.0
BLACKHALL PLACE,02/04/2018,22,30.0,4.0,26.0
BLACKHALL PLACE,02/04/2018,23,30.0,4.0,26.0
BLACKHALL PLACE,03/04/2018,0,30.0,4.0,26.0
BLACKHALL PLACE,03/04/2018,1,30.0,4.0,26.0
BLACKHALL PLACE,03/04/2018,2,30.0,4.0,26.0
BLACKHALL PLACE,03/04/2018,3,30.0,4.0,26.0
BLACKHALL PLACE,03/04/2018,4,30.0,3.6666666666666665,26.333333333333332
BLACKHALL PLACE,03/04/2018,5,30.0,1.75,28.25
BLACKHALL PLACE,03/04/2018,6,30.0,0.07692307692307693,29.923076923076923
BLACKHALL PLACE,03/04/2018,7,30.0,0.18181818181818182,29.818181818181817
BLACKHALL PLACE,03/04/2018,8,30.0,0.5,29.5
BLACKHALL PLACE,03/04/2018,9,30.0,1.5,28.5
BLACKHALL PLACE,03/04/2018,10,30.0,1.0,29.0
BLACKHALL PLACE,03/04/2018,11,30.0,0.0,30.0
BLACKHALL PLACE,03/04/2018,12,30.0,1.0909090909090908,28.90909090909091
BLACKHALL PLACE,03/04/2018,13,30.0,7.083333333333333,22.916666666666668
BLACKHALL PLACE,03/04/2018,14,30.0,9.0,21.0
BLACKHALL PLACE,03/04/2018,15,30.0,8.833333333333334,21.166666666666668
BLACKHALL PLACE,03/04/2018,16,30.0,9.0,21.0
BLACKHALL PLACE,03/04/2018,17,30.0,12.25,17.75
BLACKHALL PLACE,03/04/2018,18,30.0,19.916666666666668,10.083333333333334
BLACKHALL PLACE,03/04/2018,19,30.0,23.153846153846153,6.846153846153846
BLACKHALL PLACE,03/04/2018,20,30.0,25.083333333333332,4.916666666666667
BLACKHALL PLACE,03/04/2018,21,30.0,27.0,3.0
BLACKHALL PLACE,03/04/2018,22,30.0,21.916666666666668,8.083333333333334
BLACKHALL PLACE,03/04/2018,23,30.0,19.5,10.5
BLACKHALL PLACE,04/04/2018,0,30.0,19.0,11.0
BLACKHALL PLACE,04/04/2018,1,30.0,19.0,11.0
BLACKHALL PLACE,04/04/2018,2,30.0,19.0,11.0
BLACKHALL PLACE,04/04/2018,3,30.0,19.0,11.0
BLACKHALL PLACE,04/04/2018,4,30.0,19.0,11.0
BLACKHALL PLACE,04/04/2018,5,30.0,18.846153846153847,11.153846153846153
BLACKHALL PLACE,04/04/2018,6,30.0,16.727272727272727,13.272727272727273
BLACKHALL PLACE,04/04/2018,7,30.0,10.923076923076923,19.076923076923077
BLACKHALL PLACE,04/04/2018,8,30.0,10.416666666666666,19.25
BLACKHALL PLACE,04/04/2018,9,30.0,9.75,19.25
BLACKHALL PLACE,04/04/2018,10,30.0,10.0,19.454545454545453
BLACKHALL PLACE,04/04/2018,11,30.0,9.166666666666666,20.833333333333332
BLACKHALL PLACE,04/04/2018,12,30.0,6.416666666666667,23.583333333333332
BLACKHALL PLACE,04/04/2018,13,30.0,8.416666666666666,21.583333333333332
BLACKHALL PLACE,04/04/2018,14,30.0,7.0,23.0
BLACKHALL PLACE,04/04/2018,15,30.0,6.7272727272727275,23.272727272727273
BLACKHALL PLACE,04/04/2018,16,30.0,10.666666666666666,19.333333333333332
BLACKHALL PLACE,04/04/2018,17,30.0,16.53846153846154,13.461538461538462
BLACKHALL PLACE,04/04/2018,18,30.0,20.666666666666668,9.333333333333334
BLACKHALL PLACE,04/04/2018,19,30.0,22.454545454545453,7.545454545454546
BLACKHALL PLACE,04/04/2018,20,30.0,23.75,6.25
BLACKHALL PLACE,04/04/2018,21,30.0,26.615384615384617,3.3846153846153846
BLACKHALL PLACE,04/04/2018,22,30.0,19.666666666666668,10.333333333333334
BLACKHALL PLACE,04/04/2018,23,30.0,17.5,12.5
BLACKHALL PLACE,05/04/2018,0,30.0,18.0,12.0
BLACKHALL PLACE,05/04/2018,1,30.0,18.0,12.0
BLACKHALL PLACE,05/04/2018,2,30.0,18.0,12.0
BLACKHALL PLACE,05/04/2018,3,30.0,18.0,12.0
BLACKHALL PLACE,05/04/2018,4,30.0,18.0,12.0
BLACKHALL PLACE,05/04/2018,5,30.0,17.0,13.0
BLACKHALL PLACE,05/04/2018,6,30.0,9.923076923076923,20.076923076923077
BLACKHALL PLACE,05/04/2018,7,30.0,0.9090909090909091,29.09090909090909
BLACKHALL PLACE,05/04/2018,8,30.0,0.9230769230769231,29.076923076923077
BLACKHALL PLACE,05/04/2018,9,30.0,0.09090909090909091,29.90909090909091
BLACKHALL PLACE,05/04/2018,10,30.0,0.8461538461538461,29.153846153846153
BLACKHALL PLACE,05/04/2018,11,30.0,0.3333333333333333,29.666666666666668
BLACKHALL PLACE,05/04/2018,12,30.0,0.36363636363636365,29.636363636363637
BLACKHALL PLACE,05/04/2018,13,30.0,6.615384615384615,23.384615384615383
BLACKHALL PLACE,05/04/2018,14,30.0,7.818181818181818,22.181818181818183
BLACKHALL PLACE,05/04/2018,15,30.0,7.833333333333333,22.166666666666668
BLACKHALL PLACE,05/04/2018,16,30.0,10.583333333333334,19.416666666666668
BLACKHALL PLACE,05/04/2018,17,30.0,15.384615384615385,14.615384615384615
BLACKHALL PLACE,05/04/2018,18,30.0,19.416666666666668,10.583333333333334
BLACKHALL PLACE,05/04/2018,19,30.0,22.75,7.25
BLACKHALL PLACE,05/04/2018,20,30.0,23.454545454545453,6.545454545454546
BLACKHALL PLACE,05/04/2018,21,30.0,26.615384615384617,3.3846153846153846
BLACKHALL PLACE,05/04/2018,22,30.0,27.5,2.5
BLACKHALL PLACE,05/04/2018,23,30.0,29.272727272727273,0.7272727272727273
BLACKHALL PLACE,06/04/2018,0,30.0,29.0,1.0
BLACKHALL PLACE,06/04/2018,1,30.0,29.0,1.0
BLACKHALL PLACE,06/04/2018,2,30.0,29.0,1.0
BLACKHALL PLACE,06/04/2018,3,30.0,29.0,1.0
BLACKHALL PLACE,06/04/2018,4,30.0,29.0,1.0
BLACKHALL PLACE,06/04/2018,5,30.0,27.416666666666668,2.5833333333333335
BLACKHALL PLACE,06/04/2018,6,30.0,17.416666666666668,12.583333333333334
BLACKHALL PLACE,06/04/2018,7,30.0,3.1538461538461537,26.846153846153847
BLACKHALL PLACE,06/04/2018,8,30.0,2.4545454545454546,27.545454545454547
BLACKHALL PLACE,06/04/2018,9,30.0,2.4166666666666665,27.583333333333332
BLACKHALL PLACE,06/04/2018,10,30.0,3.0,27.0
BLACKHALL PLACE,06/04/2018,11,30.0,2.25,27.75
BLACKHALL PLACE,06/04/2018,12,30.0,0.16666666666666666,29.833333333333332
BLACKHALL PLACE,06/04/2018,13,30.0,0.0,30.0
BLACKHALL PLACE,06/04/2018,14,30.0,0.09090909090909091,29.90909090909091
BLACKHALL PLACE,06/04/2018,15,30.0,1.25,28.75
BLACKHALL PLACE,06/04/2018,16,30.0,3.5833333333333335,26.416666666666668
BLACKHALL PLACE,06/04/2018,17,30.0,5.166666666666667,24.833333333333332
BLACKHALL PLACE,06/04/2018,18,30.0,5.230769230769231,24.76923076923077
BLACKHALL PLACE,06/04/2018,19,30.0,2.0,28.0
BLACKHALL PLACE,06/04/2018,20,30.0,9.909090909090908,20.09090909090909
BLACKHALL PLACE,06/04/2018,21,30.0,18.46153846153846,11.538461538461538
BLACKHALL PLACE,06/04/2018,22,30.0,20.272727272727273,9.727272727272727
BLACKHALL PLACE,06/04/2018,23,30.0,27.153846153846153,2.8461538461538463
BLACKHALL PLACE,07/04/2018,0,30.0,28.0,2.0
BLACKHALL PLACE,07/04/2018,1,30.0,28.0,2.0
BLACKHALL PLACE,07/04/2018,2,30.0,28.0,2.0
BLACKHALL PLACE,07/04/2018,3,30.0,28.0,2.0
BLACKHALL PLACE,07/04/2018,4,30.0,28.0,2.0
BLACKHALL PLACE,07/04/2018,5,30.0,28.46153846153846,1.5384615384615385
BLACKHALL PLACE,07/04/2018,6,30.0,27.416666666666668,2.5833333333333335
BLACKHALL PLACE,07/04/2018,7,30.0,27.0,3.0
BLACKHALL PLACE,07/04/2018,8,30.0,25.083333333333332,4.916666666666667
BLACKHALL PLACE,07/04/2018,9,30.0,24.363636363636363,5.636363636363637
BLACKHALL PLACE,07/04/2018,10,30.0,25.76923076923077,4.230769230769231
BLACKHALL PLACE,07/04/2018,11,30.0,22.666666666666668,7.333333333333333
BLACKHALL PLACE,07/04/2018,12,30.0,24.615384615384617,5.384615384615385
BLACKHALL PLACE,07/04/2018,13,30.0,22.7,7.3
BLACKHALL PLACE,07/04/2018,14,30.0,22.25,7.75
BLACKHALL PLACE,07/04/2018,15,30.0,22.25,7.75
BLACKHALL PLACE,07/04/2018,16,30.0,19.0,11.0
BLACKHALL PLACE,07/04/2018,17,30.0,19.727272727272727,10.272727272727273
BLACKHALL PLACE,07/04/2018,18,30.0,19.384615384615383,10.615384615384615
BLACKHALL PLACE,07/04/2018,19,30.0,16.0,14.0
BLACKHALL PLACE,07/04/2018,20,30.0,13.538461538461538,16.46153846153846
BLACKHALL PLACE,07/04/2018,21,30.0,14.818181818181818,15.181818181818182
BLACKHALL PLACE,07/04/2018,22,30.0,17.692307692307693,12.307692307692308
BLACKHALL PLACE,07/04/2018,23,30.0,19.363636363636363,10.636363636363637
BLACKHALL PLACE,08/04/2018,0,30.0,20.0,10.0
BLACKHALL PLACE,08/04/2018,1,30.0,20.0,10.0
BLACKHALL PLACE,08/04/2018,2,30.0,20.0,10.0
BLACKHALL PLACE,08/04/2018,3,30.0,20.0,10.0
BLACKHALL PLACE,08/04/2018,4,30.0,19.307692307692307,10.692307692307692
BLACKHALL PLACE,08/04/2018,5,30.0,17.666666666666668,12.333333333333334
BLACKHALL PLACE,08/04/2018,6,30.0,16.818181818181817,13.181818181818182
BLACKHALL PLACE,08/04/2018,7,30.0,15.692307692307692,14.307692307692308
BLACKHALL PLACE,08/04/2018,8,30.0,15.25,14.75
BLACKHALL PLACE,08/04/2018,9,30.0,13.272727272727273,16.727272727272727
BLACKHALL PLACE,08/04/2018,10,30.0,12.166666666666666,17.833333333333332
BLACKHALL PLACE,08/04/2018,11,30.0,9.0,21.0
BLACKHALL PLACE,08/04/2018,12,30.0,5.666666666666667,24.333333333333332
BLACKHALL PLACE,08/04/2018,13,30.0,5.615384615384615,24.384615384615383
